9832, 13.5925
32720, 27.1139
36572, 28.8983
27596, 24.7055
38192, 28.1155
32212, 25.6758
32756, 26.4585
27760, 27.1982
23444, 21.3919
34676, 29.0124
7416, 11.2599
25768, 22.9419
27196, 27.0776
3272, 5.9711
37920, 28.5861
17224, 19.4041
37048, 27.7661
27716, 21.3571
16124, 17.4542
71764, 46.8663
10264, 11.2154
26004, 22.7711
32624, 25.6912
12144, 14.9942
26940, 25.3366
36416, 30.6038
32528, 28.0452
52148, 33.6823
27668, 25.2778
16960, 17.2522
26832, 22.9745
16148, 16.0609
15084, 15.3290
14816, 16.0233
34988, 29.9039
12288, 14.1913
56072, 39.4183
37164, 32.0024
32268, 28.4857
37560, 27.1101
36812, 29.6680
33156, 27.0734
25924, 20.3619
37496, 32.1442
5296, 9.4436
73756, 44.0395
16564, 17.5545
28044, 25.7145
36796, 29.6612
16884, 17.1351
36644, 29.1823
27344, 25.1468
51772, 36.9423
7444, 11.1267
7164, 9.6716
27312, 21.5458
36984, 29.5028
21736, 19.5846
61012, 42.9124
32844, 24.2351
12824, 15.9645
6252, 9.6975
68356, 56.0476
16048, 22.1440
68596, 41.5688
48928, 33.0591
37660, 34.2724
73336, 45.9170
27192, 23.8861
27984, 25.7493
12452, 15.4486
27980, 27.5359
34608, 30.3708
35236, 29.8682
58412, 50.4989
6608, 12.9054
37192, 41.0012
33072, 40.1029
33132, 32.6861
25536, 23.8979
28132, 28.9855
32568, 30.3079
15844, 18.5295
36196, 31.9356
27988, 25.5319
19732, 17.9737
1276, 3.6848
36432, 30.6376
47156, 31.0336
7344, 10.6003
16736, 13.8870
33032, 29.2226
38460, 27.4412
4516, 7.6783
10460, 14.6680
21632, 20.0342
36184, 31.8888
16864, 18.5535
26968, 24.7121
27604, 24.0559
