15712, 2.6208
12104, 2.2803
3608, 0.8675
17116, 2.8967
24960, 3.5382
27144, 3.9479
16072, 2.7943
16612, 2.5911
8056, 1.6711
27800, 3.9073
15844, 2.8851
33260, 4.6953
30348, 3.5472
32748, 4.6703
51132, 5.6990
19560, 3.1835
23980, 3.3040
32952, 4.9152
23572, 3.5397
33268, 4.2667
49728, 5.7911
16660, 2.5239
49536, 6.2716
37860, 5.0732
17152, 2.9610
23264, 3.3942
37508, 4.9830
70256, 8.1425
27252, 4.0876
37548, 5.2219
16972, 3.0498
27896, 3.8767
35520, 4.9026
17060, 2.9163
33956, 4.6338
27508, 3.8271
27164, 3.7885
7920, 1.6481
76536, 8.5566
28256, 4.0657
37936, 5.2382
17260, 2.8046
16028, 2.8321
57160, 7.2385
80716, 8.5312
36348, 4.9971
7548, 1.5717
16760, 2.8049
12856, 2.1569
17260, 2.6283
22396, 3.1386
16088, 2.8856
28052, 4.3072
17104, 2.4721
30244, 4.0971
48156, 5.3084
78876, 8.5579
23908, 3.2542
37656, 5.0395
37004, 4.9909
17224, 2.9767
60836, 6.8660
51072, 5.9889
52304, 6.3197
60464, 6.9978
14908, 2.3859
46664, 5.2882
16552, 2.8905
35432, 4.8523
52420, 5.9862
15444, 2.3101
24812, 3.5886
12652, 2.0446
47780, 5.2195
15528, 2.7043
71616, 8.0491
35228, 4.9907
16460, 2.8214
33144, 4.6954
36384, 5.1724
62348, 7.2760
36480, 4.9465
3404, 0.8951
36128, 4.4913
27288, 3.9736
60696, 7.2724
11520, 2.0423
36356, 4.9209
34876, 4.2617
34444, 4.5981
33212, 4.9099
7080, 1.4314
33208, 4.8287
38272, 5.2066
35540, 4.4140
59100, 7.0542
7224, 1.4379
10356, 1.8165
22548, 3.2013
34892, 4.8768
