2904, 1.7001
2692, 1.5104
3080, 1.7702
2348, 1.3924
6804, 3.1078
1052, 0.8001
1144, 0.8731
1344, 1.0101
2396, 1.4349
2376, 1.4047
2428, 1.4685
4696, 2.2055
1180, 0.8748
1212, 0.9090
2868, 1.5911
2744, 1.4865
3004, 1.7412
3392, 1.9297
1200, 0.8654
1820, 1.2198
2940, 1.6339
2864, 1.6337
2320, 1.3667
2472, 1.4296
2988, 1.7200
2928, 1.7288
1296, 0.9119
1652, 1.1164
4520, 2.0364
2472, 1.4508
2148, 1.2873
3024, 1.6872
2788, 1.5870
4404, 2.1102
1024, 0.7558
3128, 1.7542
3288, 1.8644
3032, 1.7351
1132, 0.8646
2248, 1.3015
1428, 1.0148
1304, 0.9267
1244, 0.9194
7064, 3.3020
3016, 1.6944
1292, 0.9128
3216, 1.8808
1496, 1.0440
2928, 1.6750
2064, 1.2767
2764, 1.5727
3052, 1.7302
4560, 2.1277
6756, 3.1924
4728, 2.2441
2824, 1.5648
5428, 2.6539
1192, 0.8960
4788, 2.2137
1088, 0.8248
2848, 1.6168
2500, 1.5173
580, 0.5715
1972, 1.3047
3148, 1.7820
3032, 1.7102
1348, 1.0138
6752, 3.1039
2340, 1.3863
2944, 1.6746
1144, 0.8889
2164, 1.3106
3336, 1.9220
3084, 1.7227
2876, 1.6531
3060, 1.7377
2512, 1.4544
2968, 1.6989
1136, 0.8460
2636, 1.5613
1132, 0.8679
5064, 2.3925
6172, 2.7392
5544, 2.7212
3088, 1.7466
2440, 1.4722
5136, 2.3069
5300, 2.5047
2624, 1.5533
1508, 1.0736
3076, 1.7737
2092, 1.2638
2816, 1.5656
3152, 1.7600
4676, 2.1796
928, 0.8095
3188, 1.7601
1000, 0.7527
2868, 1.5249
4620, 2.1199
