16084, 172.4806
19056, 200.5524
7084, 117.0605
7044, 111.5471
15976, 177.8222
16480, 205.7891
26352, 335.0732
3060, 99.9889
16152, 243.9248
14392, 213.1592
11492, 194.3407
23728, 290.9866
14424, 184.5169
16096, 176.6700
7008, 121.4768
16200, 189.0160
6088, 110.4461
3676, 83.0789
14784, 182.7312
27304, 250.3230
3044, 79.3228
15916, 179.5179
9340, 143.2135
16292, 171.7669
8224, 129.3154
6932, 120.0888
31536, 277.1487
15840, 182.0601
15320, 159.9237
12172, 160.8139
8988, 144.0004
13812, 168.4264
6920, 115.3736
16268, 193.9692
27104, 274.8219
3968, 97.1263
21556, 215.2171
18708, 212.2268
6736, 113.9307
3036, 78.1400
9752, 137.1614
10916, 148.4770
6236, 109.3149
15592, 192.9990
26984, 244.1704
6888, 110.6890
15320, 168.5810
14564, 173.5800
11456, 145.7448
16220, 183.8016
16040, 182.4383
25224, 247.8917
13484, 158.3933
7264, 121.4195
16164, 183.0843
26372, 229.5257
16176, 174.1511
11980, 160.2265
10260, 123.4601
6784, 110.2669
26180, 223.7993
12212, 147.0268
16036, 186.8627
2020, 58.2110
15640, 182.1691
16108, 177.2239
12112, 147.6456
8908, 128.3818
15916, 168.9364
8684, 132.5918
7036, 107.7789
6448, 110.5356
8748, 129.9863
4956, 93.5626
15372, 168.8320
24816, 223.4251
14488, 170.8024
7348, 108.3055
14260, 170.8310
12336, 152.6553
1928, 65.4986
21868, 211.2385
6908, 116.8955
6984, 115.7836
5636, 106.5319
5272, 101.6674
15460, 174.3717
4716, 84.9016
15452, 180.0842
16032, 185.1655
3012, 77.3179
14228, 160.5821
8632, 125.0180
35448, 276.4216
12212, 140.9467
10956, 139.4324
19444, 206.0295
16368, 185.3519
15676, 181.9588
11928, 136.8100
