6656, 29.0788
15628, 50.9528
6900, 31.4415
7056, 30.4751
6312, 29.8918
7052, 32.2861
15776, 51.8979
3064, 18.5450
11032, 41.5546
6308, 30.8275
5348, 26.8431
6372, 30.3556
12316, 44.9187
7072, 32.8397
7044, 31.2528
3620, 20.8654
12100, 44.8721
11444, 42.8090
15984, 53.0154
15632, 51.0963
6852, 30.7229
12044, 43.1796
3008, 18.0086
6536, 31.3271
12348, 44.3761
14368, 47.8485
7028, 32.7102
3084, 18.6624
15212, 53.0987
14468, 50.5691
7052, 32.5555
5312, 26.0815
1624, 12.7011
7104, 32.1883
7376, 33.4475
6888, 29.6413
6744, 32.0046
11220, 39.4275
6768, 31.4243
12208, 44.9858
15372, 50.8766
4992, 28.0741
3000, 18.2052
9956, 38.0001
2916, 18.5360
3708, 20.7150
10300, 39.0460
7516, 33.7753
3248, 19.4596
6972, 30.7155
6416, 29.1345
7076, 32.8376
3992, 22.6705
7372, 32.8894
4460, 23.2595
6292, 29.2606
12912, 45.8100
11652, 40.7111
15996, 55.6493
3200, 19.9793
7100, 31.5791
6088, 26.7874
12300, 44.8221
7112, 30.5139
16088, 53.1660
9712, 37.1840
12076, 44.1579
14308, 48.2636
6768, 29.6464
15356, 51.4154
10328, 37.2292
11536, 40.8049
7024, 31.0853
12180, 42.5915
14896, 52.9524
7112, 31.7687
14576, 50.2392
2472, 16.1786
9448, 33.9533
7116, 34.5669
7240, 32.6429
11920, 41.5222
13356, 48.4787
15868, 52.7343
6784, 28.8165
12152, 42.7541
196, 4.1287
6416, 29.7408
2540, 18.0506
11468, 43.5000
12208, 43.4336
7124, 30.8269
15964, 52.3166
7036, 32.6922
6172, 28.3162
12128, 44.6852
7120, 31.9807
7072, 31.1974
7068, 32.6196
11396, 43.4899
