12156, 59.5992
2908, 25.7955
14388, 68.7139
1144, 15.5958
14892, 70.5380
5924, 38.3446
14348, 67.9824
7072, 43.7735
16000, 69.2523
6104, 39.1865
14252, 63.6443
12100, 61.0585
7024, 42.6105
6176, 36.8840
10624, 54.2758
11788, 58.0462
12096, 56.5384
12044, 56.3664
9540, 50.9030
14072, 66.6001
8576, 48.8226
11112, 55.5957
896, 13.3512
2960, 25.9313
3012, 25.9041
6792, 41.2658
15152, 73.3187
13644, 67.8861
10276, 53.9843
2896, 24.3683
10648, 53.1708
7188, 42.7075
6584, 42.6705
3036, 25.0126
3264, 26.7559
5264, 36.0133
1636, 18.2529
6960, 45.6629
1728, 20.1156
11384, 55.5521
14004, 62.9855
12140, 65.0281
1868, 18.7170
7084, 45.3255
15996, 71.2748
6924, 42.4356
12108, 63.2219
7400, 43.1741
12168, 59.2778
12040, 63.7362
14528, 70.2936
8708, 49.6874
15584, 67.3042
12076, 61.3259
6756, 41.3062
5328, 35.0889
6316, 40.6073
15432, 72.1571
1252, 15.7317
7048, 42.9306
3072, 25.2474
2640, 26.0116
7140, 43.2015
3176, 26.6352
7480, 46.5738
7288, 46.2241
25528, 101.1405
7084, 45.4334
8176, 47.9691
5052, 35.7827
7044, 43.7838
15832, 68.3009
12108, 62.2346
16024, 72.5624
7084, 44.7647
7044, 43.3882
12092, 64.4829
10328, 53.6976
10984, 59.1094
11688, 61.1649
23004, 88.7716
11224, 54.0511
15124, 69.8512
6792, 44.1162
2976, 25.5103
14344, 67.5696
12052, 61.7206
13436, 64.9210
7096, 43.3907
6372, 44.1525
7096, 42.5561
9016, 51.7319
3112, 27.3928
6436, 40.3082
7060, 43.6716
2404, 23.9715
8440, 47.5506
7104, 47.3677
2688, 25.6209
6800, 44.4192
