9123, 147.6521
8222, 128.3275
7235, 125.8928
7523, 128.5313
7172, 125.2200
7620, 126.3929
6232, 110.9433
8608, 138.2812
7234, 125.3284
7144, 123.3134
6424, 105.3288
7196, 125.2981
8234, 142.0017
14576, 178.4247
10040, 139.5060
10352, 138.3294
6684, 121.0178
6156, 120.6278
15740, 191.7264
7144, 121.8279
9327, 145.9954
6123, 8101.5696
16064, 198.6787
10660, 145.5644
9456, 140.6200
6948, 123.2866
5124, 102.1497
5456, 97.9637
5568, 101.6933
10880, 144.3953
10620, 151.5914
7124, 117.7940
12084, 163.6134
15264, 183.2556
6744, 114.9033
13720, 150.8651
7184, 118.3929
6572, 111.1592
6424, 109.5405
8008, 135.4862
9123, 142.4460
11292, 151.7542
6420, 117.6111
14480, 182.7665
7123, 130.0475
11008, 146.9447
5308, 105.6703
6376, 110.8620
6123, 107.7605
7864, 132.8274
5584, 108.2181
7124, 117.5484
6123, 98.9182
8123, 120.7661
13444, 172.1750
7188, 116.3785
7284, 124.3915
12340, 160.1344
6932, 119.3995
12464, 167.6659
11520, 162.0626
6732, 117.7927
10760, 145.7385
10024, 145.3879
6348, 109.1240
7360, 129.5931
2412, 63.7473
7432, 123.2454
6328, 117.0271
6336, 115.9690
5412, 100.6700
13468, 193.8324
12416, 168.0423
10792, 156.9106
6620, 114.4615
8123, 127.6413
15448, 183.5578
11848, 164.0456
6123, 102.5469
7123, 132.4947
7272, 127.0742
7052, 117.7554
7234, 123.2505
11440, 148.8646
7384, 119.1843
6900, 117.4571
3784, 85.1541
9768, 145.9114
13376, 181.9510
7068, 126.1378
6228, 112.7701
7536, 132.1550
7376, 123.5967
7123, 122.2823
6908, 116.4305
10512, 148.3363
7032, 118.8170
7212, 130.6040
7244, 120.2491
5396, 106.5512
