8276, 16.5516
5332, 12.7858
2640, 7.5742
6188, 14.5317
5208, 12.8661
7688, 16.5608
4660, 10.8353
7188, 16.4254
3012, 8.6950
5536, 13.8069
14336, 26.0210
5388, 13.2578
6996, 15.5437
1252, 4.8126
7040, 15.3331
2928, 8.5378
2996, 8.8318
3592, 10.0354
7108, 15.2596
2452, 7.3756
7100, 16.1903
2308, 7.2315
6996, 16.2588
1376, 5.2777
10428, 19.0177
7268, 16.1157
1104, 4.4912
3484, 9.8394
14696, 25.7119
3188, 8.7685
6380, 15.3222
3236, 9.2221
6436, 15.1261
4488, 11.0510
14476, 26.2762
6492, 14.9933
5204, 12.1339
4584, 10.5819
15676, 27.3966
5152, 12.3786
7536, 16.8098
10480, 20.1013
2816, 8.4811
11416, 21.8329
2268, 7.1781
5760, 14.0052
6396, 14.3992
7492, 16.5008
5264, 12.6963
7200, 15.1171
7592, 16.7227
3128, 8.8567
5364, 13.2432
4428, 10.3697
5392, 12.8782
9692, 17.9270
7324, 17.1746
12156, 22.4530
5612, 12.8221
7216, 16.2179
10296, 19.2035
7244, 16.3989
7436, 15.1255
14680, 28.0310
3404, 9.3060
5412, 13.6150
7184, 16.1657
2672, 8.1094
3392, 9.0459
3104, 9.2781
10328, 19.6273
6488, 15.1569
2976, 8.9314
7040, 15.4210
2748, 8.2368
6652, 14.7467
7232, 16.0289
6616, 14.9795
6304, 13.3888
11820, 21.1580
7300, 16.0006
11936, 22.8322
3624, 10.2038
7180, 16.2062
7120, 15.4146
3048, 9.0804
6456, 14.6015
16144, 28.1820
7028, 15.2251
6496, 14.8044
1316, 5.1201
5332, 12.5322
10484, 21.0610
7188, 16.3792
6500, 14.8018
7160, 15.7920
5212, 12.2403
5348, 13.3242
12200, 22.4860
7024, 15.0751
