69752, 382.6823
27556, 208.0305
128196, 599.2698
61392, 353.8692
71468, 393.9551
75584, 405.4698
61204, 360.6211
135220, 590.6090
30788, 210.9575
58880, 310.5307
68172, 348.9107
74088, 415.9034
122280, 586.2021
70696, 386.1128
51472, 304.5923
66064, 358.7769
113004, 520.6871
36240, 254.8342
58908, 359.6598
80656, 431.2164
80460, 421.6037
37260, 262.0718
25720, 202.2946
35776, 256.8433
71700, 352.5064
79628, 421.6498
132868, 593.6916
60348, 357.0200
58580, 351.8796
79052, 374.5492
79868, 419.7707
118328, 552.5944
76380, 398.6758
16156, 145.3891
81260, 394.8540
60592, 343.9975
37264, 265.7077
60420, 345.3418
72432, 360.3998
80568, 415.5579
80172, 400.5444
32192, 244.8826
36988, 245.8939
30268, 227.7673
32368, 233.7309
81152, 423.5127
34476, 229.8179
108476, 485.3892
108340, 479.7919
124460, 565.5816
71520, 388.2985
58880, 332.8922
98652, 422.4497
119056, 521.1950
113288, 499.8125
57324, 309.0439
60388, 353.0382
60796, 356.1417
59136, 334.3015
78840, 416.2912
32240, 229.6630
27356, 216.0516
128936, 542.4205
45936, 251.0010
65632, 347.4953
79172, 403.9451
80392, 381.0335
73560, 345.8556
35940, 265.2013
118372, 544.8782
36008, 248.1354
58672, 335.6045
36704, 246.5362
54816, 338.2544
80636, 438.4934
11944, 118.3908
36036, 240.4829
99400, 445.2596
47376, 280.4190
122628, 517.6923
74268, 356.7127
36896, 233.3366
79464, 411.5601
79608, 383.0469
71440, 366.2481
80664, 413.5751
37044, 225.0317
117876, 503.5097
78568, 372.2924
75672, 394.9212
33552, 199.1826
133280, 574.2548
34572, 220.3808
31660, 238.0247
77088, 426.2928
112952, 511.2681
37260, 229.3410
36236, 241.6604
82076, 414.9816
76392, 379.6583
