3684, 0.0844
2108, 0.0654
2380, 0.0785
3416, 0.0793
3720, 0.1020
1516, 0.0608
4768, 0.1037
3356, 0.1104
3404, 0.0821
3092, 0.0956
1420, 0.0612
4808, 0.0967
1800, 0.0618
1700, 0.0621
3508, 0.1026
1660, 0.0545
4544, 0.1000
1388, 0.0586
5804, 0.1521
5244, 0.1234
2760, 0.0737
772, 0.0384
2604, 0.0829
2324, 0.0647
1540, 0.0547
1204, 0.0513
2188, 0.0662
1188, 0.0428
6780, 0.1323
1364, 0.0533
2300, 0.0775
3772, 0.1005
2472, 0.0729
2992, 0.1003
2200, 0.0809
1500, 0.0580
3664, 0.1103
7396, 0.1665
8956, 0.1881
1884, 0.0704
1932, 0.0724
3332, 0.0878
7240, 0.1610
4216, 0.1124
3276, 0.0976
7324, 0.1659
7092, 0.1562
5260, 0.1192
3856, 0.1057
2680, 0.0813
2736, 0.0837
6048, 0.1284
1760, 0.0528
5364, 0.1238
1460, 0.0498
4060, 0.1009
3968, 0.1123
3232, 0.0995
4048, 0.1131
3796, 0.0923
560, 0.0322
3352, 0.1022
3584, 0.0939
3376, 0.0967
480, 0.0289
6024, 0.1135
1316, 0.0511
4688, 0.1057
5404, 0.1117
3784, 0.1025
2796, 0.0792
3480, 0.0939
1688, 0.0527
5560, 0.1228
3536, 0.1109
1952, 0.0468
6152, 0.1392
4748, 0.1244
2404, 0.0815
15388, 0.2699
3016, 0.0952
3160, 0.0833
2424, 0.0854
2708, 0.0813
3768, 0.0879
2432, 0.0767
10352, 0.1962
12244, 0.2374
1744, 0.0652
1292, 0.0525
6572, 0.1439
5796, 0.1241
3148, 0.0750
1744, 0.0610
2588, 0.0748
3276, 0.0996
4556, 0.1369
3108, 0.0940
1856, 0.0673
4080, 0.1072
